t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0220,0.45000,-0.15000,1.00628,-0.00095,-0.00002,1.02767,0.99998,0.00004,-0.00006,0.00601,0.23384,-0.20909,1.12302,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0005,-0.0004,0.0003
0.0240,0.45000,-0.15000,1.00620,-0.00108,-0.00002,1.02726,0.99998,0.00005,-0.00014,0.00682,0.23381,-0.20900,1.12266,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0006,-0.0004,0.0004
0.0260,0.45000,-0.15000,1.00615,-0.00121,-0.00002,1.02681,0.99997,0.00005,-0.00026,0.00762,0.23378,-0.20891,1.12226,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0007,-0.0004,0.0005
0.0280,0.45000,-0.15000,1.00612,-0.00132,-0.00002,1.02634,0.99997,0.00007,-0.00041,0.00834,0.23376,-0.20881,1.12184,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0008,-0.0005,0.0006
0.0300,0.45000,-0.15000,1.00610,-0.00143,-0.00001,1.02587,0.99996,0.00009,-0.00060,0.00898,0.23373,-0.20870,1.12140,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0009,-0.0005,0.0007
0.0320,0.45000,-0.15000,1.00609,-0.00153,-0.00000,1.02539,0.99995,0.00010,-0.00083,0.00955,0.23370,-0.20859,1.12096,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0010,-0.0005,0.0010
0.0340,0.45000,-0.15000,1.00610,-0.00162,0.00001,1.02491,0.99995,0.00010,-0.00110,0.01020,0.23367,-0.20848,1.12052,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0011,-0.0006,0.0013
0.0360,0.45000,-0.15000,1.00611,-0.00171,0.00001,1.02441,0.99994,0.00009,-0.00143,0.01090,0.23363,-0.20836,1.12008,-0.0000,0.0000,0.0000,0.0000,0.0001,-0.0011,-0.0006,0.0016
0.0380,0.45000,-0.15000,1.00613,-0.00178,0.00002,1.02391,0.99993,0.00008,-0.00181,0.01166,0.23358,-0.20823,1.11964,-0.0000,0.0000,0.0000,0.0000,0.0003,-0.0012,-0.0006,0.0019
0.0400,0.45000,-0.15000,1.00615,-0.00184,0.00003,1.02339,0.99992,0.00007,-0.00225,0.01247,0.23354,-0.20809,1.11920,-0.0000,0.0000,0.0000,0.0000,0.0004,-0.0013,-0.0006,0.0023
0.0420,0.45000,-0.15000,1.00617,-0.00189,0.00004,1.02287,0.99991,0.00007,-0.00275,0.01332,0.23349,-0.20794,1.11877,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0014,-0.0006,0.0027
0.0440,0.45000,-0.15000,1.00620,-0.00194,0.00005,1.02233,0.99989,0.00005,-0.00329,0.01416,0.23344,-0.20779,1.11834,-0.0000,0.0000,0.0000,0.0000,0.0009,-0.0015,-0.0007,0.0030
0.0460,0.45000,-0.15000,1.00623,-0.00197,0.00005,1.02177,0.99988,-0.00000,-0.00387,0.01500,0.23340,-0.20762,1.11792,-0.0000,0.0000,0.0000,0.0000,0.0012,-0.0016,-0.0007,0.0034
0.0480,0.45000,-0.15000,1.00626,-0.00201,0.00004,1.02120,0.99986,-0.00009,-0.00450,0.01584,0.23334,-0.20745,1.11751,-0.0000,0.0000,0.0000,0.0000,0.0015,-0.0017,-0.0007,0.0038
0.0500,0.45000,-0.15000,1.00629,-0.00203,0.00002,1.02062,0.99985,-0.00019,-0.00517,0.01667,0.23329,-0.20728,1.11711,-0.0000,0.0000,0.0000,0.0000,0.0018,-0.0018,-0.0007,0.0042
0.0520,0.45000,-0.15000,1.00632,-0.00205,-0.00000,1.02000,0.99983,-0.00032,-0.00588,0.01751,0.23323,-0.20710,1.11672,-0.0000,0.0000,0.0000,0.0000,0.0021,-0.0019,-0.0007,0.0045
0.0540,0.45000,-0.15000,1.00635,-0.00206,-0.00003,1.01937,0.99981,-0.00046,-0.00664,0.01834,0.23318,-0.20691,1.11634,-0.0000,0.0000,0.0000,0.0000,0.0024,-0.0020,-0.0007,0.0049
0.0560,0.45000,-0.15000,1.00638,-0.00206,-0.00006,1.01870,0.99979,-0.00062,-0.00744,0.01918,0.23313,-0.20672,1.11597,-0.0000,0.0000,0.0000,0.0000,0.0028,-0.0020,-0.0007,0.0051
0.0580,0.45000,-0.15000,1.00640,-0.00205,-0.00009,1.01801,0.99977,-0.00080,-0.00829,0.02001,0.23307,-0.20651,1.11560,-0.0000,0.0000,0.0000,0.0000,0.0031,-0.0021,-0.0007,0.0054
0.0600,0.45000,-0.15000,1.00643,-0.00203,-0.00013,1.01730,0.99974,-0.00099,-0.00919,0.02085,0.23303,-0.20630,1.11524,-0.0000,0.0000,0.0000,0.0000,0.0035,-0.0021,-0.0007,0.0056
0.0620,0.45000,-0.15000,1.00646,-0.00200,-0.00018,1.01656,0.99971,-0.00119,-0.01014,0.02168,0.23299,-0.20608,1.11488,-0.0000,0.0000,0.0000,0.0000,0.0039,-0.0022,-0.0007,0.0058
0.0640,0.45000,-0.15000,1.00648,-0.00195,-0.00023,1.01581,0.99968,-0.00141,-0.01114,0.02247,0.23295,-0.20586,1.11454,-0.0000,0.0000,0.0000,0.0000,0.0043,-0.0022,-0.0007,0.0060
0.0660,0.45000,-0.15000,1.00650,-0.00188,-0.00028,1.01506,0.99965,-0.00166,-0.01220,0.02326,0.23291,-0.20563,1.11421,-0.0000,0.0000,0.0000,0.0000,0.0047,-0.0023,-0.0008,0.0062
0.0680,0.45000,-0.15000,1.00653,-0.00178,-0.00034,1.01431,0.99962,-0.00193,-0.01335,0.02407,0.23288,-0.20540,1.11391,-0.0000,0.0000,0.0000,0.0000,0.0051,-0.0023,-0.0008,0.0065
0.0700,0.45000,-0.15000,1.00655,-0.00166,-0.00042,1.01354,0.99958,-0.00224,-0.01456,0.02489,0.23285,-0.20516,1.11363,-0.0000,0.0000,0.0000,0.0000,0.0056,-0.0023,-0.0008,0.0067
0.0720,0.45000,-0.15000,1.00657,-0.00151,-0.00050,1.01276,0.99954,-0.00258,-0.01583,0.02573,0.23283,-0.20491,1.11339,-0.0000,0.0000,0.0000,0.0000,0.0061,-0.0023,-0.0008,0.0070
0.0740,0.45000,-0.15000,1.00659,-0.00135,-0.00058,1.01198,0.99950,-0.00293,-0.01716,0.02652,0.23282,-0.20466,1.11316,-0.0000,0.0000,0.0000,0.0000,0.0066,-0.0023,-0.0008,0.0072
0.0760,0.45000,-0.15000,1.00660,-0.00117,-0.00067,1.01119,0.99945,-0.00330,-0.01854,0.02727,0.23281,-0.20441,1.11296,-0.0000,0.0000,0.0000,0.0000,0.0071,-0.0023,-0.0008,0.0074
0.0780,0.45000,-0.15000,1.00662,-0.00098,-0.00076,1.01039,0.99940,-0.00368,-0.01997,0.02798,0.23281,-0.20416,1.11279,-0.0000,0.0000,0.0000,0.0000,0.0077,-0.0023,-0.0007,0.0076
0.0800,0.45000,-0.15000,1.00664,-0.00077,-0.00085,1.00959,0.99935,-0.00408,-0.02144,0.02865,0.23281,-0.20390,1.11264,-0.0000,0.0000,0.0000,0.0000,0.0082,-0.0023,-0.0007,0.0078
0.0820,0.45000,-0.15000,1.00665,-0.00055,-0.00095,1.00878,0.99930,-0.00449,-0.02295,0.02935,0.23282,-0.20364,1.11252,-0.0000,0.0000,0.0000,0.0000,0.0086,-0.0023,-0.0007,0.0080
0.0840,0.45000,-0.15000,1.00666,-0.00031,-0.00105,1.00796,0.99923,-0.00493,-0.02452,0.03013,0.23284,-0.20337,1.11242,-0.0000,0.0000,0.0000,0.0000,0.0091,-0.0023,-0.0007,0.0082
0.0860,0.45000,-0.15000,1.00668,-0.00005,-0.00115,1.00712,0.99916,-0.00540,-0.02614,0.03099,0.23287,-0.20309,1.11234,-0.0000,0.0000,0.0000,0.0000,0.0097,-0.0023,-0.0007,0.0083
0.0880,0.45000,-0.15000,1.00669,0.00023,-0.00125,1.00627,0.99909,-0.00585,-0.02782,0.03188,0.23291,-0.20281,1.11229,-0.0000,0.0000,0.0000,0.0000,0.0102,-0.0022,-0.0008,0.0084
0.0900,0.45000,-0.15000,1.00670,0.00053,-0.00135,1.00543,0.99900,-0.00631,-0.02954,0.03281,0.23297,-0.20251,1.11225,-0.0000,0.0000,0.0000,0.0000,0.0107,-0.0022,-0.0008,0.0085
0.0920,0.45000,-0.15000,1.00671,0.00084,-0.00144,1.00458,0.99892,-0.00677,-0.03131,0.03377,0.23303,-0.20221,1.11223,-0.0000,0.0000,0.0000,0.0000,0.0112,-0.0022,-0.0008,0.0085
0.0940,0.45000,-0.15000,1.00672,0.00116,-0.00154,1.00375,0.99882,-0.00724,-0.03311,0.03476,0.23311,-0.20189,1.11224,-0.0000,0.0000,0.0000,0.0000,0.0117,-0.0022,-0.0008,0.0086
0.0960,0.45000,-0.15000,1.00673,0.00149,-0.00164,1.00291,0.99872,-0.00771,-0.03494,0.03578,0.23319,-0.20156,1.11227,-0.0000,0.0000,0.0000,0.0000,0.0122,-0.0022,-0.0008,0.0087
0.0980,0.45000,-0.15000,1.00673,0.00183,-0.00174,1.00209,0.99861,-0.00819,-0.03682,0.03682,0.23329,-0.20122,1.11234,-0.0000,0.0000,0.0000,0.0000,0.0127,-0.0022,-0.0008,0.0088
0.1000,0.45000,-0.15000,1.00674,0.00218,-0.00184,1.00128,0.99849,-0.00867,-0.03873,0.03788,0.23339,-0.20087,1.11242,-0.0000,0.0000,0.0000,0.0000,0.0132,-0.0022,-0.0008,0.0088
0.1020,0.45000,-0.15000,1.00675,0.00255,-0.00194,1.00048,0.99837,-0.00916,-0.04067,0.03896,0.23350,-0.20051,1.11254,-0.0000,0.0000,0.0000,0.0000,0.0137,-0.0022,-0.0008,0.0089
0.1040,0.45000,-0.15000,1.00676,0.00292,-0.00205,0.99969,0.99824,-0.00966,-0.04265,0.04004,0.23363,-0.20014,1.11269,-0.0000,0.0000,0.0000,0.0000,0.0142,-0.0021,-0.0008,0.0090
0.1060,0.45000,-0.15000,1.00676,0.00330,-0.00216,0.99891,0.99810,-0.01016,-0.04465,0.04120,0.23376,-0.19976,1.11286,-0.0000,0.0000,0.0000,0.0000,0.0146,-0.0021,-0.0008,0.0090
0.1080,0.45000,-0.15000,1.00677,0.00369,-0.00227,0.99814,0.99795,-0.01067,-0.04667,0.04242,0.23390,-0.19937,1.11306,-0.0000,0.0000,0.0000,0.0000,0.0151,-0.0020,-0.0008,0.0091
0.1100,0.45000,-0.15000,1.00677,0.00408,-0.00238,0.99737,0.99779,-0.01119,-0.04872,0.04368,0.23406,-0.19896,1.11329,-0.0000,0.0000,0.0000,0.0000,0.0155,-0.0020,-0.0008,0.0091
0.1120,0.45000,-0.15000,1.00678,0.00448,-0.00250,0.99661,0.99763,-0.01171,-0.05078,0.04500,0.23423,-0.19854,1.11353,-0.0000,0.0000,0.0000,0.0000,0.0159,-0.0020,-0.0008,0.0091
0.1140,0.45000,-0.15000,1.00678,0.00489,-0.00262,0.99586,0.99745,-0.01225,-0.05286,0.04635,0.23441,-0.19811,1.11380,-0.0000,0.0000,0.0000,0.0000,0.0163,-0.0020,-0.0008,0.0092
0.1160,0.45000,-0.15000,1.00679,0.00530,-0.00274,0.99511,0.99727,-0.01280,-0.05495,0.04773,0.23460,-0.19766,1.11409,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0019,-0.0009,0.0092
0.1180,0.45000,-0.15000,1.00679,0.00572,-0.00287,0.99437,0.99707,-0.01336,-0.05706,0.04914,0.23481,-0.19720,1.11439,-0.0000,0.0000,0.0000,0.0000,0.0171,-0.0019,-0.0009,0.0092
0.1200,0.45000,-0.15000,1.00679,0.00615,-0.00299,0.99363,0.99687,-0.01392,-0.05919,0.05057,0.23502,-0.19673,1.11472,-0.0000,0.0000,0.0000,0.0000,0.0175,-0.0019,-0.0009,0.0092
0.1220,0.45000,-0.15000,1.00680,0.00657,-0.00312,0.99290,0.99666,-0.01449,-0.06133,0.05202,0.23525,-0.19624,1.11507,-0.0000,0.0000,0.0000,0.0000,0.0178,-0.0019,-0.0009,0.0092
0.1240,0.45000,-0.15000,1.00680,0.00701,-0.00326,0.99217,0.99644,-0.01507,-0.06348,0.05348,0.23550,-0.19574,1.11544,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0018,-0.0009,0.0092
0.1260,0.45000,-0.15000,1.00680,0.00745,-0.00340,0.99144,0.99620,-0.01568,-0.06565,0.05498,0.23576,-0.19522,1.11583,-0.0000,0.0000,0.0000,0.0000,0.0184,-0.0018,-0.0009,0.0092
0.1280,0.45000,-0.15000,1.00681,0.00790,-0.00354,0.99072,0.99596,-0.01628,-0.06783,0.05648,0.23603,-0.19470,1.11623,-0.0000,0.0000,0.0000,0.0000,0.0187,-0.0018,-0.0009,0.0092
0.1300,0.45000,-0.15000,1.00681,0.00834,-0.00368,0.99001,0.99572,-0.01688,-0.07001,0.05797,0.23631,-0.19415,1.11666,-0.0000,0.0000,0.0000,0.0000,0.0190,-0.0018,-0.0009,0.0092
0.1320,0.45000,-0.15000,1.00681,0.00879,-0.00381,0.98931,0.99546,-0.01747,-0.07221,0.05945,0.23661,-0.19359,1.11711,-0.0000,0.0000,0.0000,0.0000,0.0192,-0.0018,-0.0010,0.0092
0.1340,0.45000,-0.15000,1.00681,0.00924,-0.00395,0.98861,0.99520,-0.01805,-0.07439,0.06097,0.23692,-0.19302,1.11757,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0017,-0.0010,0.0091
0.1360,0.45000,-0.15000,1.00681,0.00968,-0.00408,0.98791,0.99493,-0.01864,-0.07655,0.06254,0.23724,-0.19243,1.11804,-0.0000,0.0000,0.0000,0.0000,0.0195,-0.0017,-0.0010,0.0090
0.1380,0.45000,-0.15000,1.00682,0.01012,-0.00422,0.98721,0.99465,-0.01923,-0.07869,0.06413,0.23758,-0.19183,1.11852,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0017,-0.0010,0.0089
0.1400,0.45000,-0.15000,1.00682,0.01056,-0.00435,0.98652,0.99436,-0.01983,-0.08082,0.06576,0.23792,-0.19120,1.11900,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0017,-0.0011,0.0088
0.1420,0.45000,-0.15000,1.00682,0.01099,-0.00449,0.98582,0.99406,-0.02042,-0.08293,0.06740,0.23828,-0.19056,1.11949,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0017,-0.0011,0.0087
0.1440,0.45000,-0.15000,1.00682,0.01141,-0.00462,0.98513,0.99376,-0.02102,-0.08501,0.06907,0.23865,-0.18991,1.11999,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0017,-0.0011,0.0085
0.1460,0.45000,-0.15000,1.00682,0.01184,-0.00475,0.98443,0.99345,-0.02161,-0.08709,0.07071,0.23903,-0.18924,1.12048,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0017,-0.0012,0.0083
0.1480,0.45000,-0.15000,1.00682,0.01226,-0.00489,0.98373,0.99314,-0.02220,-0.08915,0.07236,0.23942,-0.18855,1.12098,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0017,-0.0012,0.0082
0.1500,0.45000,-0.15000,1.00683,0.01268,-0.00502,0.98304,0.99282,-0.02280,-0.09118,0.07402,0.23983,-0.18784,1.12148,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0017,-0.0012,0.0080
0.1520,0.45000,-0.15000,1.00683,0.01309,-0.00516,0.98236,0.99249,-0.02340,-0.09319,0.07568,0.24024,-0.18712,1.12198,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0017,-0.0012,0.0078
0.1540,0.45000,-0.15000,1.00683,0.01348,-0.00530,0.98167,0.99216,-0.02400,-0.09515,0.07736,0.24065,-0.18639,1.12249,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0017,-0.0013,0.0077
0.1560,0.45000,-0.15000,1.00683,0.01386,-0.00545,0.98099,0.99183,-0.02461,-0.09707,0.07906,0.24108,-0.18564,1.12299,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0017,-0.0013,0.0075
0.1580,0.45000,-0.15000,1.00683,0.01423,-0.00560,0.98030,0.99149,-0.02522,-0.09894,0.08077,0.24151,-0.18487,1.12348,-0.0000,0.0000,0.0000,0.0000,0.0195,-0.0017,-0.0013,0.0073
0.1600,0.45000,-0.15000,1.00683,0.01459,-0.00575,0.97961,0.99115,-0.02583,-0.10077,0.08248,0.24195,-0.18409,1.12396,-0.0000,0.0000,0.0000,0.0000,0.0193,-0.0017,-0.0013,0.0071
0.1620,0.45000,-0.15000,1.00683,0.01493,-0.00590,0.97892,0.99081,-0.02644,-0.10256,0.08419,0.24240,-0.18329,1.12443,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0017,-0.0013,0.0069
0.1640,0.45000,-0.15000,1.00683,0.01527,-0.00606,0.97824,0.99046,-0.02705,-0.10430,0.08590,0.24286,-0.18248,1.12489,-0.0000,0.0000,0.0000,0.0000,0.0189,-0.0017,-0.0013,0.0067
0.1660,0.45000,-0.15000,1.00683,0.01560,-0.00622,0.97755,0.99011,-0.02766,-0.10601,0.08761,0.24332,-0.18166,1.12535,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0016,-0.0013,0.0065
0.1680,0.45000,-0.15000,1.00683,0.01591,-0.00639,0.97685,0.98976,-0.02828,-0.10766,0.08935,0.24379,-0.18082,1.12579,-0.0000,0.0000,0.0000,0.0000,0.0184,-0.0016,-0.0013,0.0062
0.1700,0.45000,-0.15000,1.00683,0.01621,-0.00657,0.97613,0.98940,-0.02892,-0.10926,0.09113,0.24426,-0.17997,1.12621,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0016,-0.0013,0.0060
0.1720,0.45000,-0.15000,1.00683,0.01650,-0.00675,0.97542,0.98905,-0.02955,-0.11080,0.09289,0.24475,-0.17911,1.12661,-0.0000,0.0000,0.0000,0.0000,0.0178,-0.0016,-0.0013,0.0057
0.1740,0.45000,-0.15000,1.00684,0.01678,-0.00692,0.97469,0.98870,-0.03015,-0.11230,0.09460,0.24524,-0.17823,1.12699,-0.0000,0.0000,0.0000,0.0000,0.0174,-0.0016,-0.0013,0.0055
0.1760,0.45000,-0.15000,1.00684,0.01704,-0.00710,0.97396,0.98835,-0.03074,-0.11374,0.09630,0.24574,-0.17734,1.12734,-0.0000,0.0000,0.0000,0.0000,0.0171,-0.0015,-0.0013,0.0052
0.1780,0.45000,-0.15000,1.00684,0.01728,-0.00727,0.97322,0.98801,-0.03132,-0.11512,0.09799,0.24625,-0.17644,1.12767,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0015,-0.0013,0.0050
0.1800,0.45000,-0.15000,1.00684,0.01751,-0.00745,0.97246,0.98767,-0.03191,-0.11644,0.09969,0.24676,-0.17553,1.12797,-0.0000,0.0000,0.0000,0.0000,0.0162,-0.0015,-0.0013,0.0047
0.1820,0.45000,-0.15000,1.00684,0.01773,-0.00765,0.97168,0.98732,-0.03251,-0.11772,0.10140,0.24727,-0.17461,1.12825,-0.0000,0.0000,0.0000,0.0000,0.0158,-0.0015,-0.0013,0.0044
0.1840,0.45000,-0.15000,1.00684,0.01794,-0.00783,0.97090,0.98698,-0.03309,-0.11894,0.10308,0.24780,-0.17368,1.12849,-0.0000,0.0000,0.0000,0.0000,0.0153,-0.0014,-0.0013,0.0042
0.1860,0.45000,-0.15000,1.00684,0.01814,-0.00800,0.97011,0.98665,-0.03363,-0.12012,0.10468,0.24833,-0.17273,1.12870,-0.0000,0.0000,0.0000,0.0000,0.0148,-0.0014,-0.0013,0.0039
0.1880,0.45000,-0.15000,1.00684,0.01833,-0.00817,0.96930,0.98633,-0.03414,-0.12126,0.10623,0.24887,-0.17178,1.12888,-0.0000,0.0000,0.0000,0.0000,0.0143,-0.0014,-0.0013,0.0036
0.1900,0.45000,-0.15000,1.00684,0.01850,-0.00834,0.96850,0.98601,-0.03463,-0.12235,0.10774,0.24941,-0.17082,1.12903,-0.0000,0.0000,0.0000,0.0000,0.0138,-0.0014,-0.0013,0.0034
0.1920,0.45000,-0.15000,1.00684,0.01867,-0.00850,0.96769,0.98570,-0.03512,-0.12339,0.10923,0.24995,-0.16985,1.12915,-0.0000,0.0000,0.0000,0.0000,0.0132,-0.0013,-0.0013,0.0032
0.1940,0.45000,-0.15000,1.00684,0.01882,-0.00867,0.96687,0.98540,-0.03560,-0.12439,0.11069,0.25049,-0.16887,1.12925,-0.0000,0.0000,0.0000,0.0000,0.0126,-0.0013,-0.0013,0.0030
0.1960,0.45000,-0.15000,1.00684,0.01895,-0.00884,0.96605,0.98509,-0.03607,-0.12533,0.11216,0.25104,-0.16789,1.12931,-0.0000,0.0000,0.0000,0.0000,0.0121,-0.0013,-0.0013,0.0028
0.1980,0.45000,-0.15000,1.00684,0.01908,-0.00903,0.96521,0.98479,-0.03656,-0.12623,0.11364,0.25158,-0.16691,1.12934,-0.0000,0.0000,0.0000,0.0000,0.0115,-0.0012,-0.0013,0.0027
0.2000,0.45000,-0.15000,1.00684,0.01919,-0.00922,0.96436,0.98449,-0.03706,-0.12709,0.11513,0.25212,-0.16591,1.12934,-0.0000,0.0000,0.0000,0.0000,0.0109,-0.0012,-0.0013,0.0025
0.2020,0.45000,-0.15000,1.00684,0.01931,-0.00941,0.96349,0.98419,-0.03756,-0.12792,0.11663,0.25266,-0.16491,1.12931,-0.0000,0.0000,0.0000,0.0000,0.0103,-0.0011,-0.0013,0.0024
0.2040,0.45000,-0.15000,1.00684,0.01942,-0.00962,0.96261,0.98389,-0.03807,-0.12871,0.11812,0.25321,-0.16391,1.12924,-0.0000,0.0000,0.0000,0.0000,0.0098,-0.0010,-0.0012,0.0023
0.2060,0.45000,-0.15000,1.00684,0.01952,-0.00982,0.96171,0.98358,-0.03858,-0.12948,0.11963,0.25375,-0.16290,1.12914,-0.0000,0.0000,0.0000,0.0000,0.0092,-0.0010,-0.0012,0.0022
0.2080,0.45000,-0.15000,1.00684,0.01962,-0.01002,0.96082,0.98329,-0.03905,-0.13021,0.12107,0.25428,-0.16189,1.12901,-0.0000,0.0000,0.0000,0.0000,0.0087,-0.0009,-0.0012,0.0022
0.2100,0.45000,-0.15000,1.00684,0.01970,-0.01021,0.95992,0.98301,-0.03949,-0.13090,0.12247,0.25482,-0.16087,1.12885,-0.0000,0.0000,0.0000,0.0000,0.0081,-0.0008,-0.0011,0.0021
0.2120,0.45000,-0.15000,1.00684,0.01977,-0.01039,0.95902,0.98274,-0.03990,-0.13157,0.12381,0.25534,-0.15985,1.12865,-0.0000,0.0000,0.0000,0.0000,0.0076,-0.0007,-0.0011,0.0020
0.2140,0.45000,-0.15000,1.00684,0.01983,-0.01057,0.95812,0.98247,-0.04029,-0.13221,0.12510,0.25587,-0.15883,1.12843,-0.0000,0.0000,0.0000,0.0000,0.0070,-0.0007,-0.0011,0.0020
0.2160,0.45000,-0.15000,1.00684,0.01988,-0.01073,0.95721,0.98222,-0.04063,-0.13282,0.12632,0.25638,-0.15781,1.12818,-0.0000,0.0000,0.0000,0.0000,0.0065,-0.0006,-0.0010,0.0020
0.2180,0.45000,-0.15000,1.00684,0.01993,-0.01089,0.95630,0.98197,-0.04096,-0.13341,0.12750,0.25689,-0.15679,1.12790,-0.0000,0.0000,0.0000,0.0000,0.0059,-0.0005,-0.0010,0.0020
0.2200,0.45000,-0.15000,1.00684,0.01997,-0.01105,0.95539,0.98173,-0.04127,-0.13398,0.12866,0.25739,-0.15577,1.12759,-0.0000,0.0000,0.0000,0.0000,0.0054,-0.0004,-0.0009,0.0020
0.2220,0.45000,-0.15000,1.00684,0.02001,-0.01120,0.95447,0.98150,-0.04156,-0.13452,0.12978,0.25788,-0.15475,1.12725,-0.0000,0.0000,0.0000,0.0000,0.0049,-0.0003,-0.0009,0.0020
0.2240,0.45000,-0.15000,1.00684,0.02004,-0.01136,0.95356,0.98128,-0.04183,-0.13505,0.13076,0.25836,-0.15373,1.12689,-0.0000,0.0000,0.0000,0.0000,0.0044,-0.0002,-0.0008,0.0020
0.2260,0.45000,-0.15000,1.00684,0.02007,-0.01152,0.95265,0.98109,-0.04206,-0.13556,0.13162,0.25882,-0.15272,1.12651,-0.0000,0.0000,0.0000,0.0000,0.0039,-0.0001,-0.0007,0.0020
0.2280,0.45000,-0.15000,1.00684,0.02009,-0.01168,0.95173,0.98090,-0.04230,-0.13605,0.13239,0.25927,-0.15172,1.12611,-0.0000,0.0000,0.0000,0.0000,0.0035,0.0001,-0.0006,0.0021
0.2300,0.45000,-0.15000,1.00684,0.02011,-0.01185,0.95080,0.98073,-0.04253,-0.13653,0.13308,0.25971,-0.15073,1.12569,-0.0000,0.0000,0.0000,0.0000,0.0030,0.0003,-0.0005,0.0022
0.2320,0.45000,-0.15000,1.00684,0.02012,-0.01202,0.94986,0.98058,-0.04276,-0.13700,0.13370,0.26013,-0.14975,1.12524,-0.0000,0.0000,0.0000,0.0000,0.0025,0.0004,-0.0004,0.0022
