t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0020,0.61000,-0.15000,1.05796,-0.00002,-0.00000,1.02996,1.00000,-0.00000,0.00001,0.00013,0.23400,-0.20950,1.12498,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000
0.0040,0.61000,-0.15000,1.05788,-0.00006,-0.00000,1.02988,1.00000,-0.00000,0.00002,0.00037,0.23400,-0.20949,1.12494,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0000,-0.0000,0.0000
0.0060,0.61000,-0.15000,1.05776,-0.00012,-0.00000,1.02977,1.00000,-0.00000,0.00003,0.00072,0.23399,-0.20948,1.12487,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,-0.0000,0.0000
0.0080,0.61000,-0.15000,1.05761,-0.00018,-0.00000,1.02961,1.00000,-0.00000,0.00004,0.00114,0.23398,-0.20946,1.12475,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,-0.0001,0.0000
0.0100,0.61000,-0.15000,1.05741,-0.00026,-0.00000,1.02942,1.00000,0.00001,0.00004,0.00167,0.23397,-0.20943,1.12460,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0001,-0.0001,0.0000
0.0120,0.61000,-0.15000,1.05718,-0.00035,-0.00001,1.02920,1.00000,0.00002,0.00005,0.00229,0.23396,-0.20939,1.12441,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0002,-0.0001,0.0000
0.0140,0.61000,-0.15000,1.05690,-0.00046,-0.00001,1.02896,1.00000,0.00002,0.00005,0.00296,0.23394,-0.20935,1.12420,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0002,-0.0002,0.0001
0.0160,0.61000,-0.15000,1.05668,-0.00057,-0.00001,1.02869,0.99999,0.00002,0.00005,0.00367,0.23392,-0.20930,1.12395,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0003,-0.0002,0.0001
0.0180,0.61000,-0.15000,1.05651,-0.00070,-0.00002,1.02838,0.99999,0.00003,0.00003,0.00443,0.23389,-0.20924,1.12367,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0004,-0.0003,0.0002
0.0200,0.61000,-0.15000,1.05638,-0.00083,-0.00002,1.02804,0.99999,0.00003,-0.00000,0.00521,0.23387,-0.20917,1.12336,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0004,-0.0003,0.0002
0.0220,0.61000,-0.15000,1.05628,-0.00095,-0.00002,1.02767,0.99998,0.00004,-0.00006,0.00601,0.23384,-0.20909,1.12302,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0005,-0.0004,0.0003
0.0240,0.61000,-0.15000,1.05620,-0.00108,-0.00002,1.02726,0.99998,0.00005,-0.00014,0.00682,0.23381,-0.20900,1.12266,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0006,-0.0004,0.0004
0.0260,0.61000,-0.15000,1.05615,-0.00121,-0.00002,1.02681,0.99997,0.00005,-0.00026,0.00762,0.23378,-0.20891,1.12226,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0007,-0.0004,0.0005
0.0280,0.61000,-0.15000,1.05612,-0.00132,-0.00002,1.02634,0.99996,0.00008,-0.00041,0.00843,0.23376,-0.20881,1.12184,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0008,-0.0005,0.0005
0.0300,0.61000,-0.15000,1.05610,-0.00144,-0.00000,1.02588,0.99996,0.00011,-0.00059,0.00927,0.23373,-0.20870,1.12140,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0009,-0.0005,0.0007
0.0320,0.61000,-0.15000,1.05609,-0.00154,0.00001,1.02542,0.99995,0.00013,-0.00081,0.01013,0.23370,-0.20858,1.12096,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0010,-0.0006,0.0010
0.0340,0.61000,-0.15000,1.05610,-0.00164,0.00003,1.02496,0.99994,0.00014,-0.00107,0.01100,0.23367,-0.20845,1.12051,-0.0000,0.0000,0.0000,0.0000,0.0002,-0.0011,-0.0006,0.0012
0.0360,0.61000,-0.15000,1.05611,-0.00172,0.00004,1.02448,0.99993,0.00014,-0.00138,0.01176,0.23363,-0.20832,1.12006,-0.0000,0.0000,0.0000,0.0000,0.0003,-0.0012,-0.0006,0.0016
0.0380,0.61000,-0.15000,1.05613,-0.00178,0.00006,1.02399,0.99992,0.00014,-0.00174,0.01242,0.23359,-0.20818,1.11962,-0.0000,0.0000,0.0000,0.0000,0.0005,-0.0013,-0.0007,0.0019
0.0400,0.61000,-0.15000,1.05615,-0.00183,0.00007,1.02348,0.99991,0.00014,-0.00215,0.01298,0.23354,-0.20804,1.11917,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0014,-0.0007,0.0022
0.0420,0.61000,-0.15000,1.05617,-0.00186,0.00008,1.02294,0.99991,0.00013,-0.00262,0.01344,0.23350,-0.20790,1.11873,-0.0000,0.0000,0.0000,0.0000,0.0009,-0.0015,-0.0007,0.0026
0.0440,0.61000,-0.15000,1.05620,-0.00187,0.00009,1.02239,0.99990,0.00010,-0.00315,0.01399,0.23346,-0.20775,1.11829,-0.0000,0.0000,0.0000,0.0000,0.0012,-0.0016,-0.0007,0.0029
0.0460,0.61000,-0.15000,1.05623,-0.00188,0.00009,1.02183,0.99989,0.00008,-0.00373,0.01462,0.23342,-0.20760,1.11785,-0.0000,0.0000,0.0000,0.0000,0.0015,-0.0016,-0.0007,0.0033
0.0480,0.61000,-0.15000,1.05626,-0.00187,0.00010,1.02126,0.99987,0.00006,-0.00437,0.01533,0.23338,-0.20744,1.11742,-0.0000,0.0000,0.0000,0.0000,0.0018,-0.0017,-0.0007,0.0037
0.0500,0.61000,-0.15000,1.05629,-0.00186,0.00010,1.02070,0.99986,0.00002,-0.00505,0.01610,0.23334,-0.20727,1.11701,-0.0000,0.0000,0.0000,0.0000,0.0021,-0.0017,-0.0008,0.0041
0.0520,0.61000,-0.15000,1.05632,-0.00184,0.00009,1.02013,0.99984,-0.00006,-0.00578,0.01691,0.23330,-0.20709,1.11661,-0.0000,0.0000,0.0000,0.0000,0.0025,-0.0018,-0.0008,0.0045
0.0540,0.61000,-0.15000,1.05635,-0.00181,0.00007,1.01954,0.99982,-0.00017,-0.00654,0.01772,0.23325,-0.20691,1.11623,-0.0000,0.0000,0.0000,0.0000,0.0029,-0.0018,-0.0008,0.0049
0.0560,0.61000,-0.15000,1.05638,-0.00177,0.00005,1.01893,0.99980,-0.00029,-0.00735,0.01856,0.23321,-0.20672,1.11587,-0.0000,0.0000,0.0000,0.0000,0.0033,-0.0019,-0.0008,0.0052
0.0580,0.61000,-0.15000,1.05640,-0.00173,0.00002,1.01830,0.99978,-0.00043,-0.00820,0.01943,0.23317,-0.20652,1.11552,-0.0000,0.0000,0.0000,0.0000,0.0037,-0.0019,-0.0008,0.0055
0.0600,0.61000,-0.15000,1.05643,-0.00168,-0.00001,1.01764,0.99975,-0.00059,-0.00910,0.02032,0.23313,-0.20631,1.11517,-0.0000,0.0000,0.0000,0.0000,0.0041,-0.0020,-0.0008,0.0058
0.0620,0.61000,-0.15000,1.05646,-0.00163,-0.00005,1.01696,0.99972,-0.00076,-0.01003,0.02122,0.23309,-0.20610,1.11484,-0.0000,0.0000,0.0000,0.0000,0.0045,-0.0020,-0.0008,0.0060
0.0640,0.61000,-0.15000,1.05648,-0.00156,-0.00010,1.01626,0.99969,-0.00096,-0.01101,0.02210,0.23306,-0.20587,1.11451,-0.0000,0.0000,0.0000,0.0000,0.0049,-0.0020,-0.0008,0.0063
0.0660,0.61000,-0.15000,1.05650,-0.00149,-0.00015,1.01555,0.99966,-0.00120,-0.01204,0.02297,0.23304,-0.20565,1.11420,-0.0000,0.0000,0.0000,0.0000,0.0054,-0.0021,-0.0008,0.0065
0.0680,0.61000,-0.15000,1.05653,-0.00139,-0.00020,1.01484,0.99963,-0.00145,-0.01313,0.02386,0.23302,-0.20541,1.11391,-0.0000,0.0000,0.0000,0.0000,0.0058,-0.0021,-0.0008,0.0067
0.0700,0.61000,-0.15000,1.05655,-0.00128,-0.00026,1.01413,0.99959,-0.00171,-0.01427,0.02478,0.23300,-0.20517,1.11364,-0.0000,0.0000,0.0000,0.0000,0.0063,-0.0021,-0.0008,0.0070
0.0720,0.61000,-0.15000,1.05657,-0.00115,-0.00032,1.01341,0.99955,-0.00198,-0.01548,0.02572,0.23299,-0.20492,1.11340,-0.0000,0.0000,0.0000,0.0000,0.0068,-0.0021,-0.0008,0.0072
0.0740,0.61000,-0.15000,1.05659,-0.00100,-0.00038,1.01269,0.99950,-0.00227,-0.01674,0.02666,0.23298,-0.20466,1.11319,-0.0000,0.0000,0.0000,0.0000,0.0073,-0.0022,-0.0008,0.0074
0.0760,0.61000,-0.15000,1.05660,-0.00083,-0.00045,1.01196,0.99945,-0.00257,-0.01806,0.02763,0.23299,-0.20439,1.11300,-0.0000,0.0000,0.0000,0.0000,0.0078,-0.0022,-0.0008,0.0076
0.0780,0.61000,-0.15000,1.05662,-0.00065,-0.00052,1.01124,0.99940,-0.00289,-0.01943,0.02860,0.23300,-0.20412,1.11283,-0.0000,0.0000,0.0000,0.0000,0.0084,-0.0022,-0.0008,0.0078
0.0800,0.61000,-0.15000,1.05664,-0.00045,-0.00059,1.01051,0.99934,-0.00322,-0.02086,0.02958,0.23302,-0.20384,1.11269,-0.0000,0.0000,0.0000,0.0000,0.0089,-0.0022,-0.0008,0.0080
0.0820,0.61000,-0.15000,1.05665,-0.00022,-0.00067,1.00976,0.99927,-0.00359,-0.02235,0.03065,0.23305,-0.20355,1.11258,-0.0000,0.0000,0.0000,0.0000,0.0095,-0.0022,-0.0008,0.0082
0.0840,0.61000,-0.15000,1.05666,0.00001,-0.00076,1.00901,0.99920,-0.00397,-0.02387,0.03177,0.23309,-0.20325,1.11250,-0.0000,0.0000,0.0000,0.0000,0.0101,-0.0022,-0.0008,0.0083
0.0860,0.61000,-0.15000,1.05668,0.00026,-0.00085,1.00826,0.99912,-0.00436,-0.02544,0.03295,0.23314,-0.20294,1.11243,-0.0000,0.0000,0.0000,0.0000,0.0107,-0.0022,-0.0008,0.0084
0.0880,0.61000,-0.15000,1.05669,0.00052,-0.00094,1.00750,0.99904,-0.00477,-0.02706,0.03418,0.23321,-0.20262,1.11239,-0.0000,0.0000,0.0000,0.0000,0.0113,-0.0022,-0.0008,0.0085
0.0900,0.61000,-0.15000,1.05670,0.00080,-0.00104,1.00673,0.99895,-0.00520,-0.02871,0.03542,0.23328,-0.20229,1.11237,-0.0000,0.0000,0.0000,0.0000,0.0118,-0.0022,-0.0008,0.0086
0.0920,0.61000,-0.15000,1.05671,0.00108,-0.00115,1.00595,0.99885,-0.00564,-0.03039,0.03668,0.23337,-0.20194,1.11237,-0.0000,0.0000,0.0000,0.0000,0.0124,-0.0022,-0.0008,0.0087
0.0940,0.61000,-0.15000,1.05672,0.00137,-0.00125,1.00517,0.99875,-0.00611,-0.03210,0.03795,0.23347,-0.20159,1.11239,-0.0000,0.0000,0.0000,0.0000,0.0130,-0.0022,-0.0008,0.0087
0.0960,0.61000,-0.15000,1.05673,0.00168,-0.00137,1.00438,0.99864,-0.00659,-0.03385,0.03922,0.23359,-0.20122,1.11244,-0.0000,0.0000,0.0000,0.0000,0.0135,-0.0022,-0.0008,0.0088
0.0980,0.61000,-0.15000,1.05673,0.00200,-0.00149,1.00358,0.99852,-0.00710,-0.03565,0.04053,0.23372,-0.20085,1.11250,-0.0000,0.0000,0.0000,0.0000,0.0140,-0.0022,-0.0009,0.0088
0.1000,0.61000,-0.15000,1.05674,0.00233,-0.00162,1.00276,0.99839,-0.00764,-0.03749,0.04189,0.23387,-0.20046,1.11259,-0.0000,0.0000,0.0000,0.0000,0.0145,-0.0022,-0.0009,0.0088
0.1020,0.61000,-0.15000,1.05675,0.00268,-0.00175,1.00195,0.99826,-0.00819,-0.03935,0.04324,0.23403,-0.20006,1.11269,-0.0000,0.0000,0.0000,0.0000,0.0150,-0.0022,-0.0009,0.0088
0.1040,0.61000,-0.15000,1.05676,0.00303,-0.00188,1.00113,0.99811,-0.00875,-0.04123,0.04466,0.23421,-0.19964,1.11282,-0.0000,0.0000,0.0000,0.0000,0.0155,-0.0022,-0.0009,0.0088
0.1060,0.61000,-0.15000,1.05676,0.00338,-0.00201,1.00031,0.99796,-0.00933,-0.04312,0.04615,0.23440,-0.19921,1.11296,-0.0000,0.0000,0.0000,0.0000,0.0160,-0.0022,-0.0009,0.0088
0.1080,0.61000,-0.15000,1.05677,0.00374,-0.00215,0.99950,0.99780,-0.00992,-0.04503,0.04770,0.23461,-0.19877,1.11312,-0.0000,0.0000,0.0000,0.0000,0.0165,-0.0023,-0.0009,0.0088
0.1100,0.61000,-0.15000,1.05677,0.00411,-0.00228,0.99868,0.99762,-0.01052,-0.04695,0.04929,0.23483,-0.19831,1.11329,-0.0000,0.0000,0.0000,0.0000,0.0169,-0.0023,-0.0010,0.0088
0.1120,0.61000,-0.15000,1.05678,0.00448,-0.00242,0.99787,0.99744,-0.01113,-0.04888,0.05093,0.23507,-0.19783,1.11348,-0.0000,0.0000,0.0000,0.0000,0.0173,-0.0023,-0.0010,0.0088
0.1140,0.61000,-0.15000,1.05678,0.00485,-0.00255,0.99706,0.99725,-0.01175,-0.05082,0.05260,0.23533,-0.19734,1.11369,-0.0000,0.0000,0.0000,0.0000,0.0177,-0.0023,-0.0010,0.0088
0.1160,0.61000,-0.15000,1.05679,0.00523,-0.00269,0.99626,0.99705,-0.01238,-0.05277,0.05429,0.23560,-0.19683,1.11391,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0024,-0.0011,0.0088
0.1180,0.61000,-0.15000,1.05679,0.00561,-0.00283,0.99547,0.99684,-0.01302,-0.05474,0.05601,0.23589,-0.19631,1.11415,-0.0000,0.0000,0.0000,0.0000,0.0185,-0.0024,-0.0011,0.0088
0.1200,0.61000,-0.15000,1.05679,0.00599,-0.00298,0.99468,0.99663,-0.01366,-0.05671,0.05774,0.23619,-0.19576,1.11440,-0.0000,0.0000,0.0000,0.0000,0.0188,-0.0024,-0.0012,0.0087
0.1220,0.61000,-0.15000,1.05680,0.00638,-0.00312,0.99389,0.99640,-0.01430,-0.05867,0.05954,0.23650,-0.19520,1.11468,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0024,-0.0012,0.0087
0.1240,0.61000,-0.15000,1.05680,0.00675,-0.00327,0.99310,0.99616,-0.01496,-0.06061,0.06138,0.23683,-0.19462,1.11496,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0024,-0.0013,0.0087
0.1260,0.61000,-0.15000,1.05680,0.00713,-0.00342,0.99231,0.99591,-0.01562,-0.06254,0.06327,0.23718,-0.19402,1.11525,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0024,-0.0014,0.0086
0.1280,0.61000,-0.15000,1.05681,0.00750,-0.00357,0.99152,0.99566,-0.01628,-0.06446,0.06519,0.23755,-0.19340,1.11554,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0024,-0.0014,0.0085
0.1300,0.61000,-0.15000,1.05681,0.00787,-0.00373,0.99073,0.99539,-0.01696,-0.06637,0.06713,0.23792,-0.19276,1.11584,-0.0000,0.0000,0.0000,0.0000,0.0201,-0.0024,-0.0015,0.0084
0.1320,0.61000,-0.15000,1.05681,0.00824,-0.00388,0.98994,0.99512,-0.01764,-0.06826,0.06909,0.23832,-0.19210,1.11615,-0.0000,0.0000,0.0000,0.0000,0.0203,-0.0025,-0.0015,0.0083
0.1340,0.61000,-0.15000,1.05681,0.00860,-0.00404,0.98914,0.99483,-0.01832,-0.07014,0.07106,0.23873,-0.19142,1.11646,-0.0000,0.0000,0.0000,0.0000,0.0204,-0.0025,-0.0016,0.0082
0.1360,0.61000,-0.15000,1.05681,0.00896,-0.00420,0.98835,0.99455,-0.01900,-0.07201,0.07303,0.23916,-0.19072,1.11678,-0.0000,0.0000,0.0000,0.0000,0.0205,-0.0025,-0.0016,0.0080
0.1380,0.61000,-0.15000,1.05682,0.00932,-0.00437,0.98754,0.99425,-0.01971,-0.07385,0.07503,0.23960,-0.19000,1.11710,-0.0000,0.0000,0.0000,0.0000,0.0206,-0.0025,-0.0017,0.0079
0.1400,0.61000,-0.15000,1.05682,0.00968,-0.00454,0.98672,0.99395,-0.02042,-0.07565,0.07702,0.24005,-0.18926,1.11741,-0.0000,0.0000,0.0000,0.0000,0.0206,-0.0025,-0.0017,0.0077
0.1420,0.61000,-0.15000,1.05682,0.01002,-0.00471,0.98590,0.99364,-0.02112,-0.07743,0.07901,0.24052,-0.18850,1.11772,-0.0000,0.0000,0.0000,0.0000,0.0206,-0.0025,-0.0018,0.0075
0.1440,0.61000,-0.15000,1.05682,0.01036,-0.00487,0.98507,0.99333,-0.02181,-0.07918,0.08095,0.24101,-0.18772,1.11803,-0.0000,0.0000,0.0000,0.0000,0.0206,-0.0025,-0.0018,0.0073
0.1460,0.61000,-0.15000,1.05682,0.01069,-0.00504,0.98423,0.99302,-0.02250,-0.08090,0.08287,0.24151,-0.18693,1.11832,-0.0000,0.0000,0.0000,0.0000,0.0205,-0.0025,-0.0018,0.0071
0.1480,0.61000,-0.15000,1.05682,0.01101,-0.00521,0.98339,0.99270,-0.02319,-0.08259,0.08477,0.24202,-0.18611,1.11861,-0.0000,0.0000,0.0000,0.0000,0.0204,-0.0025,-0.0019,0.0069
0.1500,0.61000,-0.15000,1.05683,0.01132,-0.00538,0.98255,0.99238,-0.02389,-0.08424,0.08664,0.24254,-0.18528,1.11889,-0.0000,0.0000,0.0000,0.0000,0.0202,-0.0025,-0.0019,0.0067
0.1520,0.61000,-0.15000,1.05683,0.01162,-0.00556,0.98171,0.99207,-0.02458,-0.08587,0.08848,0.24308,-0.18442,1.11917,-0.0000,0.0000,0.0000,0.0000,0.0200,-0.0025,-0.0019,0.0066
0.1540,0.61000,-0.15000,1.05683,0.01192,-0.00573,0.98086,0.99174,-0.02528,-0.08746,0.09030,0.24362,-0.18356,1.11944,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0025,-0.0019,0.0064
0.1560,0.61000,-0.15000,1.05683,0.01221,-0.00591,0.98001,0.99142,-0.02597,-0.08903,0.09209,0.24417,-0.18267,1.11970,-0.0000,0.0000,0.0000,0.0000,0.0195,-0.0025,-0.0019,0.0062
0.1580,0.61000,-0.15000,1.05683,0.01249,-0.00609,0.97916,0.99110,-0.02666,-0.09056,0.09387,0.24473,-0.18178,1.11996,-0.0000,0.0000,0.0000,0.0000,0.0192,-0.0026,-0.0019,0.0061
0.1600,0.61000,-0.15000,1.05683,0.01276,-0.00628,0.97828,0.99077,-0.02737,-0.09205,0.09565,0.24530,-0.18086,1.12020,-0.0000,0.0000,0.0000,0.0000,0.0189,-0.0025,-0.0019,0.0059
0.1620,0.61000,-0.15000,1.05683,0.01303,-0.00647,0.97740,0.99045,-0.02807,-0.09350,0.09740,0.24588,-0.17994,1.12043,-0.0000,0.0000,0.0000,0.0000,0.0185,-0.0025,-0.0019,0.0057
0.1640,0.61000,-0.15000,1.05683,0.01328,-0.00666,0.97652,0.99012,-0.02876,-0.09491,0.09912,0.24646,-0.17900,1.12064,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0025,-0.0019,0.0056
0.1660,0.61000,-0.15000,1.05683,0.01352,-0.00685,0.97563,0.98980,-0.02944,-0.09628,0.10080,0.24705,-0.17804,1.12084,-0.0000,0.0000,0.0000,0.0000,0.0177,-0.0025,-0.0019,0.0054
0.1680,0.61000,-0.15000,1.05683,0.01375,-0.00704,0.97474,0.98948,-0.03010,-0.09762,0.10245,0.24765,-0.17707,1.12102,-0.0000,0.0000,0.0000,0.0000,0.0172,-0.0025,-0.0019,0.0052
0.1700,0.61000,-0.15000,1.05683,0.01398,-0.00722,0.97384,0.98916,-0.03074,-0.09894,0.10404,0.24825,-0.17609,1.12119,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0025,-0.0019,0.0051
0.1720,0.61000,-0.15000,1.05683,0.01419,-0.00740,0.97294,0.98885,-0.03137,-0.10022,0.10558,0.24885,-0.17510,1.12133,-0.0000,0.0000,0.0000,0.0000,0.0161,-0.0024,-0.0019,0.0049
0.1740,0.61000,-0.15000,1.05684,0.01441,-0.00759,0.97204,0.98854,-0.03199,-0.10148,0.10710,0.24946,-0.17410,1.12147,-0.0000,0.0000,0.0000,0.0000,0.0156,-0.0024,-0.0019,0.0048
0.1760,0.61000,-0.15000,1.05684,0.01462,-0.00778,0.97113,0.98823,-0.03263,-0.10271,0.10862,0.25007,-0.17308,1.12159,-0.0000,0.0000,0.0000,0.0000,0.0150,-0.0023,-0.0019,0.0047
0.1780,0.61000,-0.15000,1.05684,0.01482,-0.00798,0.97023,0.98791,-0.03325,-0.10391,0.11010,0.25068,-0.17206,1.12169,-0.0000,0.0000,0.0000,0.0000,0.0145,-0.0023,-0.0019,0.0046
0.1800,0.61000,-0.15000,1.05684,0.01501,-0.00818,0.96932,0.98761,-0.03387,-0.10507,0.11157,0.25129,-0.17102,1.12178,-0.0000,0.0000,0.0000,0.0000,0.0139,-0.0022,-0.0018,0.0045
0.1820,0.61000,-0.15000,1.05684,0.01520,-0.00838,0.96840,0.98730,-0.03447,-0.10619,0.11302,0.25189,-0.16998,1.12185,-0.0000,0.0000,0.0000,0.0000,0.0133,-0.0021,-0.0018,0.0044
0.1840,0.61000,-0.15000,1.05684,0.01537,-0.00858,0.96748,0.98700,-0.03507,-0.10729,0.11444,0.25250,-0.16893,1.12190,-0.0000,0.0000,0.0000,0.0000,0.0127,-0.0020,-0.0018,0.0044
0.1860,0.61000,-0.15000,1.05684,0.01555,-0.00879,0.96654,0.98669,-0.03568,-0.10835,0.11587,0.25310,-0.16787,1.12193,-0.0000,0.0000,0.0000,0.0000,0.0121,-0.0019,-0.0017,0.0043
0.1880,0.61000,-0.15000,1.05684,0.01572,-0.00901,0.96560,0.98639,-0.03629,-0.10939,0.11730,0.25370,-0.16680,1.12193,-0.0000,0.0000,0.0000,0.0000,0.0115,-0.0018,-0.0017,0.0042
0.1900,0.61000,-0.15000,1.05684,0.01588,-0.00922,0.96466,0.98609,-0.03688,-0.11040,0.11869,0.25429,-0.16572,1.12192,-0.0000,0.0000,0.0000,0.0000,0.0109,-0.0017,-0.0016,0.0041
0.1920,0.61000,-0.15000,1.05684,0.01603,-0.00943,0.96371,0.98579,-0.03745,-0.11138,0.12002,0.25488,-0.16464,1.12188,-0.0000,0.0000,0.0000,0.0000,0.0103,-0.0016,-0.0015,0.0040
0.1940,0.61000,-0.15000,1.05684,0.01618,-0.00963,0.96277,0.98550,-0.03800,-0.11233,0.12132,0.25546,-0.16356,1.12182,-0.0000,0.0000,0.0000,0.0000,0.0097,-0.0015,-0.0015,0.0040
0.1960,0.61000,-0.15000,1.05684,0.01632,-0.00983,0.96183,0.98522,-0.03853,-0.11327,0.12256,0.25604,-0.16247,1.12175,-0.0000,0.0000,0.0000,0.0000,0.0091,-0.0014,-0.0014,0.0039
0.1980,0.61000,-0.15000,1.05684,0.01646,-0.01002,0.96089,0.98495,-0.03904,-0.11418,0.12376,0.25661,-0.16138,1.12165,-0.0000,0.0000,0.0000,0.0000,0.0085,-0.0013,-0.0013,0.0039
0.2000,0.61000,-0.15000,1.05684,0.01660,-0.01021,0.95994,0.98468,-0.03952,-0.11507,0.12491,0.25717,-0.16029,1.12153,-0.0000,0.0000,0.0000,0.0000,0.0079,-0.0011,-0.0013,0.0038
0.2020,0.61000,-0.15000,1.05684,0.01673,-0.01039,0.95900,0.98442,-0.03999,-0.11594,0.12603,0.25772,-0.15919,1.12139,-0.0000,0.0000,0.0000,0.0000,0.0073,-0.0010,-0.0012,0.0038
0.2040,0.61000,-0.15000,1.05684,0.01686,-0.01058,0.95807,0.98416,-0.04045,-0.11679,0.12712,0.25827,-0.15809,1.12123,-0.0000,0.0000,0.0000,0.0000,0.0068,-0.0008,-0.0011,0.0037
0.2060,0.61000,-0.15000,1.05684,0.01699,-0.01077,0.95713,0.98389,-0.04093,-0.11763,0.12824,0.25880,-0.15700,1.12105,-0.0000,0.0000,0.0000,0.0000,0.0063,-0.0007,-0.0010,0.0037
0.2080,0.61000,-0.15000,1.05684,0.01711,-0.01096,0.95620,0.98363,-0.04139,-0.11845,0.12933,0.25931,-0.15591,1.12086,-0.0000,0.0000,0.0000,0.0000,0.0058,-0.0005,-0.0009,0.0037
0.2100,0.61000,-0.15000,1.05684,0.01723,-0.01116,0.95528,0.98338,-0.04184,-0.11924,0.13040,0.25982,-0.15482,1.12066,-0.0000,0.0000,0.0000,0.0000,0.0054,-0.0003,-0.0008,0.0037
0.2120,0.61000,-0.15000,1.05684,0.01734,-0.01135,0.95435,0.98312,-0.04228,-0.12002,0.13144,0.26031,-0.15373,1.12043,-0.0000,0.0000,0.0000,0.0000,0.0049,-0.0002,-0.0007,0.0037
0.2140,0.61000,-0.15000,1.05684,0.01745,-0.01154,0.95343,0.98287,-0.04270,-0.12078,0.13247,0.26078,-0.15264,1.12019,-0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,-0.0006,0.0037
0.2160,0.61000,-0.15000,1.05684,0.01756,-0.01173,0.95251,0.98262,-0.04313,-0.12153,0.13351,0.26125,-0.15156,1.11993,-0.0000,0.0000,0.0000,0.0000,0.0041,0.0002,-0.0005,0.0037
0.2180,0.61000,-0.15000,1.05684,0.01767,-0.01193,0.95159,0.98237,-0.04354,-0.12226,0.13453,0.26170,-0.15048,1.11965,-0.0000,0.0000,0.0000,0.0000,0.0038,0.0004,-0.0004,0.0037
0.2200,0.61000,-0.15000,1.05684,0.01777,-0.01212,0.95068,0.98214,-0.04393,-0.12298,0.13542,0.26214,-0.14941,1.11935,-0.0000,0.0000,0.0000,0.0000,0.0034,0.0007,-0.0003,0.0037
0.2220,0.61000,-0.15000,1.05684,0.01787,-0.01231,0.94977,0.98193,-0.04429,-0.12369,0.13619,0.26256,-0.14835,1.11904,-0.0000,0.0000,0.0000,0.0000,0.0031,0.0009,-0.0002,0.0037
0.2240,0.61000,-0.15000,1.05684,0.01796,-0.01250,0.94886,0.98174,-0.04462,-0.12438,0.13686,0.26297,-0.14730,1.11871,-0.0000,0.0000,0.0000,0.0000,0.0028,0.0011,-0.0000,0.0037
0.2260,0.61000,-0.15000,1.05684,0.01805,-0.01268,0.94795,0.98156,-0.04493,-0.12506,0.13743,0.26336,-0.14626,1.11837,-0.0000,0.0000,0.0000,0.0000,0.0024,0.0014,0.0001,0.0037
0.2280,0.61000,-0.15000,1.05684,0.01813,-0.01286,0.94704,0.98139,-0.04522,-0.12572,0.13793,0.26374,-0.14523,1.11802,-0.0000,0.0000,0.0000,0.0000,0.0021,0.0016,0.0002,0.0037
0.2300,0.61000,-0.15000,1.05684,0.01821,-0.01304,0.94613,0.98123,-0.04549,-0.12638,0.13835,0.26411,-0.14422,1.11765,-0.0000,0.0000,0.0000,0.0000,0.0018,0.0019,0.0004,0.0037
0.2320,0.61000,-0.15000,1.05684,0.01829,-0.01322,0.94522,0.98108,-0.04576,-0.12703,0.13873,0.26445,-0.14323,1.11727,-0.0000,0.0000,0.0000,0.0000,0.0015,0.0022,0.0005,0.0038
0.2340,0.61000,-0.15000,1.05684,0.01837,-0.01340,0.94431,0.98094,-0.04601,-0.12768,0.13906,0.26479,-0.14224,1.11687,-0.0000,0.0000,0.0000,0.0000,0.0012,0.0024,0.0007,0.0038
