t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0020,0.45000,-0.15000,1.05796,-0.00002,-0.00000,1.02996,1.00000,-0.00000,0.00001,0.00013,0.23400,-0.20950,1.12498,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000
0.0040,0.45000,-0.15000,1.05788,-0.00006,-0.00000,1.02988,1.00000,-0.00000,0.00002,0.00037,0.23400,-0.20949,1.12494,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0000,-0.0000,0.0000
0.0060,0.45000,-0.15000,1.05776,-0.00012,-0.00000,1.02977,1.00000,-0.00000,0.00003,0.00072,0.23399,-0.20948,1.12487,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,-0.0000,0.0000
0.0080,0.45000,-0.15000,1.05761,-0.00018,-0.00000,1.02961,1.00000,-0.00000,0.00004,0.00114,0.23398,-0.20946,1.12475,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0001,-0.0001,0.0000
0.0100,0.45000,-0.15000,1.05741,-0.00026,-0.00000,1.02942,1.00000,0.00001,0.00004,0.00167,0.23397,-0.20943,1.12460,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0001,-0.0001,0.0000
0.0120,0.45000,-0.15000,1.05718,-0.00035,-0.00001,1.02920,1.00000,0.00002,0.00005,0.00229,0.23396,-0.20939,1.12441,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0002,-0.0001,0.0000
0.0140,0.45000,-0.15000,1.05690,-0.00046,-0.00001,1.02896,1.00000,0.00002,0.00005,0.00296,0.23394,-0.20935,1.12420,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0002,-0.0002,0.0001
0.0160,0.45000,-0.15000,1.05668,-0.00057,-0.00001,1.02869,0.99999,0.00002,0.00005,0.00367,0.23392,-0.20930,1.12395,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0003,-0.0002,0.0001
0.0180,0.45000,-0.15000,1.05651,-0.00070,-0.00002,1.02838,0.99999,0.00003,0.00003,0.00443,0.23389,-0.20924,1.12367,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0004,-0.0003,0.0002
0.0200,0.45000,-0.15000,1.05638,-0.00083,-0.00002,1.02804,0.99999,0.00003,-0.00000,0.00521,0.23387,-0.20917,1.12336,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0004,-0.0003,0.0002
0.0220,0.45000,-0.15000,1.05628,-0.00095,-0.00002,1.02767,0.99998,0.00004,-0.00006,0.00601,0.23384,-0.20909,1.12302,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0005,-0.0004,0.0003
0.0240,0.45000,-0.15000,1.05620,-0.00108,-0.00002,1.02726,0.99998,0.00005,-0.00014,0.00682,0.23381,-0.20900,1.12266,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0006,-0.0004,0.0004
0.0260,0.45000,-0.15000,1.05615,-0.00121,-0.00002,1.02681,0.99997,0.00005,-0.00026,0.00762,0.23378,-0.20891,1.12226,-0.0000,0.0000,0.0000,0.0000,-0.0003,-0.0007,-0.0004,0.0005
0.0280,0.45000,-0.15000,1.05612,-0.00132,-0.00002,1.02634,0.99996,0.00008,-0.00041,0.00843,0.23376,-0.20881,1.12184,-0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0008,-0.0005,0.0005
0.0300,0.45000,-0.15000,1.05610,-0.00144,-0.00000,1.02588,0.99996,0.00011,-0.00059,0.00927,0.23373,-0.20870,1.12140,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0009,-0.0005,0.0007
0.0320,0.45000,-0.15000,1.05609,-0.00154,0.00001,1.02542,0.99995,0.00013,-0.00081,0.01013,0.23370,-0.20858,1.12096,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0010,-0.0006,0.0010
0.0340,0.45000,-0.15000,1.05610,-0.00163,0.00002,1.02495,0.99994,0.00014,-0.00107,0.01089,0.23367,-0.20845,1.12051,-0.0000,0.0000,0.0000,0.0000,0.0001,-0.0011,-0.0006,0.0012
0.0360,0.45000,-0.15000,1.05611,-0.00171,0.00004,1.02447,0.99993,0.00014,-0.00139,0.01155,0.23363,-0.20832,1.12006,-0.0000,0.0000,0.0000,0.0000,0.0003,-0.0012,-0.0006,0.0016
0.0380,0.45000,-0.15000,1.05613,-0.00177,0.00005,1.02397,0.99993,0.00014,-0.00175,0.01211,0.23359,-0.20819,1.11962,-0.0000,0.0000,0.0000,0.0000,0.0005,-0.0013,-0.0007,0.0019
0.0400,0.45000,-0.15000,1.05615,-0.00182,0.00006,1.02345,0.99992,0.00013,-0.00217,0.01274,0.23355,-0.20806,1.11917,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0014,-0.0007,0.0022
0.0420,0.45000,-0.15000,1.05617,-0.00186,0.00007,1.02292,0.99991,0.00011,-0.00265,0.01344,0.23350,-0.20791,1.11873,-0.0000,0.0000,0.0000,0.0000,0.0009,-0.0015,-0.0007,0.0026
0.0440,0.45000,-0.15000,1.05620,-0.00189,0.00008,1.02238,0.99989,0.00009,-0.00319,0.01419,0.23346,-0.20776,1.11830,-0.0000,0.0000,0.0000,0.0000,0.0011,-0.0016,-0.0007,0.0030
0.0460,0.45000,-0.15000,1.05623,-0.00191,0.00009,1.02183,0.99988,0.00007,-0.00378,0.01499,0.23342,-0.20760,1.11787,-0.0000,0.0000,0.0000,0.0000,0.0014,-0.0017,-0.0007,0.0034
0.0480,0.45000,-0.15000,1.05626,-0.00192,0.00009,1.02127,0.99987,0.00001,-0.00441,0.01581,0.23337,-0.20743,1.11745,-0.0000,0.0000,0.0000,0.0000,0.0017,-0.0017,-0.0007,0.0038
0.0500,0.45000,-0.15000,1.05629,-0.00192,0.00008,1.02070,0.99985,-0.00007,-0.00508,0.01664,0.23333,-0.20725,1.11705,-0.0000,0.0000,0.0000,0.0000,0.0021,-0.0018,-0.0007,0.0042
0.0520,0.45000,-0.15000,1.05632,-0.00192,0.00006,1.02012,0.99983,-0.00018,-0.00579,0.01747,0.23328,-0.20707,1.11665,-0.0000,0.0000,0.0000,0.0000,0.0024,-0.0019,-0.0008,0.0045
0.0540,0.45000,-0.15000,1.05635,-0.00191,0.00004,1.01951,0.99981,-0.00031,-0.00655,0.01831,0.23323,-0.20688,1.11628,-0.0000,0.0000,0.0000,0.0000,0.0028,-0.0020,-0.0008,0.0049
0.0560,0.45000,-0.15000,1.05638,-0.00189,0.00001,1.01887,0.99979,-0.00045,-0.00736,0.01916,0.23319,-0.20669,1.11591,-0.0000,0.0000,0.0000,0.0000,0.0032,-0.0020,-0.0008,0.0052
0.0580,0.45000,-0.15000,1.05640,-0.00187,-0.00002,1.01822,0.99977,-0.00061,-0.00820,0.02002,0.23314,-0.20648,1.11555,-0.0000,0.0000,0.0000,0.0000,0.0036,-0.0021,-0.0008,0.0055
0.0600,0.45000,-0.15000,1.05643,-0.00183,-0.00006,1.01753,0.99974,-0.00078,-0.00909,0.02088,0.23310,-0.20627,1.11520,-0.0000,0.0000,0.0000,0.0000,0.0040,-0.0021,-0.0008,0.0057
0.0620,0.45000,-0.15000,1.05646,-0.00179,-0.00010,1.01682,0.99971,-0.00097,-0.01002,0.02176,0.23307,-0.20605,1.11485,-0.0000,0.0000,0.0000,0.0000,0.0044,-0.0022,-0.0008,0.0059
0.0640,0.45000,-0.15000,1.05648,-0.00173,-0.00015,1.01610,0.99968,-0.00118,-0.01101,0.02260,0.23304,-0.20582,1.11451,-0.0000,0.0000,0.0000,0.0000,0.0048,-0.0022,-0.0008,0.0062
0.0660,0.45000,-0.15000,1.05650,-0.00166,-0.00020,1.01537,0.99965,-0.00143,-0.01204,0.02341,0.23301,-0.20559,1.11419,-0.0000,0.0000,0.0000,0.0000,0.0052,-0.0022,-0.0008,0.0064
0.0680,0.45000,-0.15000,1.05653,-0.00157,-0.00026,1.01464,0.99962,-0.00168,-0.01314,0.02423,0.23299,-0.20535,1.11390,-0.0000,0.0000,0.0000,0.0000,0.0056,-0.0022,-0.0008,0.0066
0.0700,0.45000,-0.15000,1.05655,-0.00146,-0.00031,1.01390,0.99958,-0.00195,-0.01430,0.02506,0.23297,-0.20511,1.11363,-0.0000,0.0000,0.0000,0.0000,0.0061,-0.0023,-0.0008,0.0068
0.0720,0.45000,-0.15000,1.05657,-0.00133,-0.00038,1.01316,0.99954,-0.00225,-0.01553,0.02592,0.23296,-0.20486,1.11338,-0.0000,0.0000,0.0000,0.0000,0.0066,-0.0023,-0.0008,0.0071
0.0740,0.45000,-0.15000,1.05659,-0.00117,-0.00045,1.01240,0.99950,-0.00258,-0.01682,0.02680,0.23295,-0.20460,1.11316,-0.0000,0.0000,0.0000,0.0000,0.0071,-0.0023,-0.0008,0.0073
0.0760,0.45000,-0.15000,1.05660,-0.00100,-0.00053,1.01165,0.99945,-0.00291,-0.01817,0.02769,0.23296,-0.20434,1.11296,-0.0000,0.0000,0.0000,0.0000,0.0076,-0.0023,-0.0008,0.0075
0.0780,0.45000,-0.15000,1.05662,-0.00080,-0.00061,1.01089,0.99940,-0.00326,-0.01957,0.02854,0.23297,-0.20407,1.11279,-0.0000,0.0000,0.0000,0.0000,0.0081,-0.0023,-0.0008,0.0077
0.0800,0.45000,-0.15000,1.05664,-0.00060,-0.00069,1.01012,0.99934,-0.00363,-0.02101,0.02943,0.23298,-0.20380,1.11265,-0.0000,0.0000,0.0000,0.0000,0.0086,-0.0023,-0.0008,0.0079
0.0820,0.45000,-0.15000,1.05665,-0.00039,-0.00077,1.00934,0.99928,-0.00401,-0.02248,0.03035,0.23301,-0.20351,1.11253,-0.0000,0.0000,0.0000,0.0000,0.0092,-0.0023,-0.0008,0.0081
0.0840,0.45000,-0.15000,1.05666,-0.00016,-0.00086,1.00856,0.99921,-0.00441,-0.02400,0.03129,0.23305,-0.20322,1.11243,-0.0000,0.0000,0.0000,0.0000,0.0097,-0.0023,-0.0008,0.0082
0.0860,0.45000,-0.15000,1.05668,0.00008,-0.00095,1.00777,0.99914,-0.00481,-0.02557,0.03229,0.23309,-0.20292,1.11235,-0.0000,0.0000,0.0000,0.0000,0.0102,-0.0023,-0.0008,0.0083
0.0880,0.45000,-0.15000,1.05669,0.00034,-0.00105,1.00697,0.99906,-0.00525,-0.02720,0.03335,0.23315,-0.20261,1.11230,-0.0000,0.0000,0.0000,0.0000,0.0107,-0.0023,-0.0008,0.0084
0.0900,0.45000,-0.15000,1.05670,0.00063,-0.00115,1.00616,0.99897,-0.00571,-0.02887,0.03448,0.23321,-0.20230,1.11227,-0.0000,0.0000,0.0000,0.0000,0.0113,-0.0023,-0.0008,0.0085
0.0920,0.45000,-0.15000,1.05671,0.00092,-0.00126,1.00535,0.99888,-0.00617,-0.03059,0.03563,0.23330,-0.20197,1.11226,-0.0000,0.0000,0.0000,0.0000,0.0119,-0.0023,-0.0008,0.0086
0.0940,0.45000,-0.15000,1.05672,0.00123,-0.00136,1.00454,0.99878,-0.00665,-0.03234,0.03678,0.23339,-0.20162,1.11227,-0.0000,0.0000,0.0000,0.0000,0.0124,-0.0023,-0.0008,0.0086
0.0960,0.45000,-0.15000,1.05673,0.00155,-0.00147,1.00372,0.99867,-0.00713,-0.03413,0.03792,0.23350,-0.20127,1.11231,-0.0000,0.0000,0.0000,0.0000,0.0129,-0.0023,-0.0008,0.0087
0.0980,0.45000,-0.15000,1.05673,0.00188,-0.00158,1.00290,0.99856,-0.00762,-0.03595,0.03908,0.23362,-0.20091,1.11237,-0.0000,0.0000,0.0000,0.0000,0.0134,-0.0023,-0.0008,0.0087
0.1000,0.45000,-0.15000,1.05674,0.00223,-0.00168,1.00208,0.99844,-0.00810,-0.03782,0.04023,0.23375,-0.20054,1.11245,-0.0000,0.0000,0.0000,0.0000,0.0139,-0.0023,-0.0008,0.0087
0.1020,0.45000,-0.15000,1.05675,0.00258,-0.00178,1.00126,0.99832,-0.00859,-0.03973,0.04138,0.23390,-0.20015,1.11255,-0.0000,0.0000,0.0000,0.0000,0.0143,-0.0023,-0.0008,0.0088
0.1040,0.45000,-0.15000,1.05676,0.00295,-0.00189,1.00045,0.99818,-0.00909,-0.04166,0.04255,0.23406,-0.19976,1.11268,-0.0000,0.0000,0.0000,0.0000,0.0148,-0.0023,-0.0008,0.0088
0.1060,0.45000,-0.15000,1.05676,0.00332,-0.00200,0.99965,0.99804,-0.00961,-0.04362,0.04379,0.23423,-0.19935,1.11283,-0.0000,0.0000,0.0000,0.0000,0.0152,-0.0023,-0.0008,0.0088
0.1080,0.45000,-0.15000,1.05677,0.00371,-0.00212,0.99885,0.99789,-0.01016,-0.04560,0.04512,0.23442,-0.19893,1.11301,-0.0000,0.0000,0.0000,0.0000,0.0157,-0.0023,-0.0008,0.0089
0.1100,0.45000,-0.15000,1.05677,0.00410,-0.00224,0.99805,0.99773,-0.01071,-0.04759,0.04651,0.23461,-0.19850,1.11321,-0.0000,0.0000,0.0000,0.0000,0.0161,-0.0022,-0.0009,0.0089
0.1120,0.45000,-0.15000,1.05678,0.00449,-0.00237,0.99727,0.99755,-0.01128,-0.04960,0.04794,0.23482,-0.19805,1.11343,-0.0000,0.0000,0.0000,0.0000,0.0165,-0.0022,-0.0009,0.0089
0.1140,0.45000,-0.15000,1.05678,0.00489,-0.00249,0.99649,0.99737,-0.01185,-0.05163,0.04940,0.23505,-0.19759,1.11367,-0.0000,0.0000,0.0000,0.0000,0.0169,-0.0022,-0.0009,0.0089
0.1160,0.45000,-0.15000,1.05679,0.00529,-0.00262,0.99571,0.99718,-0.01243,-0.05367,0.05090,0.23528,-0.19711,1.11393,-0.0000,0.0000,0.0000,0.0000,0.0173,-0.0022,-0.0009,0.0089
0.1180,0.45000,-0.15000,1.05679,0.00569,-0.00275,0.99495,0.99698,-0.01302,-0.05572,0.05242,0.23553,-0.19662,1.11421,-0.0000,0.0000,0.0000,0.0000,0.0176,-0.0022,-0.0009,0.0089
0.1200,0.45000,-0.15000,1.05679,0.00610,-0.00289,0.99419,0.99678,-0.01361,-0.05778,0.05396,0.23579,-0.19612,1.11451,-0.0000,0.0000,0.0000,0.0000,0.0180,-0.0022,-0.0010,0.0089
0.1220,0.45000,-0.15000,1.05680,0.00651,-0.00302,0.99344,0.99656,-0.01420,-0.05985,0.05551,0.23607,-0.19559,1.11483,-0.0000,0.0000,0.0000,0.0000,0.0183,-0.0022,-0.0010,0.0089
0.1240,0.45000,-0.15000,1.05680,0.00693,-0.00316,0.99270,0.99634,-0.01480,-0.06193,0.05708,0.23636,-0.19506,1.11517,-0.0000,0.0000,0.0000,0.0000,0.0185,-0.0022,-0.0010,0.0089
0.1260,0.45000,-0.15000,1.05680,0.00735,-0.00330,0.99196,0.99610,-0.01541,-0.06403,0.05864,0.23666,-0.19451,1.11553,-0.0000,0.0000,0.0000,0.0000,0.0188,-0.0022,-0.0010,0.0089
0.1280,0.45000,-0.15000,1.05681,0.00778,-0.00344,0.99123,0.99586,-0.01602,-0.06613,0.06021,0.23697,-0.19394,1.11591,-0.0000,0.0000,0.0000,0.0000,0.0190,-0.0022,-0.0011,0.0089
0.1300,0.45000,-0.15000,1.05681,0.00820,-0.00358,0.99051,0.99562,-0.01663,-0.06824,0.06178,0.23730,-0.19336,1.11631,-0.0000,0.0000,0.0000,0.0000,0.0192,-0.0022,-0.0011,0.0089
0.1320,0.45000,-0.15000,1.05681,0.00863,-0.00373,0.98980,0.99536,-0.01724,-0.07035,0.06333,0.23764,-0.19276,1.11672,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0021,-0.0011,0.0089
0.1340,0.45000,-0.15000,1.05681,0.00907,-0.00388,0.98909,0.99510,-0.01785,-0.07248,0.06487,0.23799,-0.19215,1.11716,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0021,-0.0011,0.0089
0.1360,0.45000,-0.15000,1.05681,0.00950,-0.00403,0.98839,0.99483,-0.01846,-0.07460,0.06640,0.23836,-0.19153,1.11761,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0021,-0.0011,0.0089
0.1380,0.45000,-0.15000,1.05682,0.00994,-0.00418,0.98770,0.99455,-0.01908,-0.07674,0.06792,0.23873,-0.19089,1.11809,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0020,-0.0011,0.0089
0.1400,0.45000,-0.15000,1.05682,0.01038,-0.00433,0.98702,0.99427,-0.01968,-0.07887,0.06941,0.23911,-0.19023,1.11858,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0020,-0.0012,0.0089
0.1420,0.45000,-0.15000,1.05682,0.01082,-0.00448,0.98634,0.99398,-0.02029,-0.08099,0.07094,0.23951,-0.18956,1.11909,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0020,-0.0012,0.0089
0.1440,0.45000,-0.15000,1.05682,0.01125,-0.00464,0.98566,0.99368,-0.02091,-0.08308,0.07249,0.23991,-0.18888,1.11960,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0019,-0.0012,0.0088
0.1460,0.45000,-0.15000,1.05682,0.01168,-0.00478,0.98496,0.99338,-0.02150,-0.08516,0.07403,0.24032,-0.18818,1.12012,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0019,-0.0012,0.0087
0.1480,0.45000,-0.15000,1.05682,0.01211,-0.00493,0.98428,0.99307,-0.02210,-0.08722,0.07558,0.24075,-0.18747,1.12063,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0019,-0.0012,0.0085
0.1500,0.45000,-0.15000,1.05683,0.01252,-0.00508,0.98358,0.99276,-0.02271,-0.08923,0.07717,0.24118,-0.18674,1.12116,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0019,-0.0012,0.0084
0.1520,0.45000,-0.15000,1.05683,0.01292,-0.00524,0.98288,0.99244,-0.02332,-0.09119,0.07878,0.24162,-0.18600,1.12167,-0.0000,0.0000,0.0000,0.0000,0.0195,-0.0018,-0.0012,0.0082
0.1540,0.45000,-0.15000,1.05683,0.01330,-0.00540,0.98218,0.99212,-0.02394,-0.09310,0.08040,0.24207,-0.18524,1.12218,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0018,-0.0012,0.0080
0.1560,0.45000,-0.15000,1.05683,0.01368,-0.00557,0.98146,0.99178,-0.02459,-0.09498,0.08209,0.24252,-0.18447,1.12268,-0.0000,0.0000,0.0000,0.0000,0.0192,-0.0018,-0.0012,0.0077
0.1580,0.45000,-0.15000,1.05683,0.01405,-0.00574,0.98074,0.99145,-0.02524,-0.09681,0.08377,0.24299,-0.18369,1.12317,-0.0000,0.0000,0.0000,0.0000,0.0190,-0.0018,-0.0012,0.0075
0.1600,0.45000,-0.15000,1.05683,0.01440,-0.00591,0.98002,0.99111,-0.02588,-0.09859,0.08545,0.24346,-0.18289,1.12364,-0.0000,0.0000,0.0000,0.0000,0.0188,-0.0018,-0.0012,0.0072
0.1620,0.45000,-0.15000,1.05683,0.01474,-0.00608,0.97930,0.99078,-0.02652,-0.10033,0.08712,0.24394,-0.18207,1.12411,-0.0000,0.0000,0.0000,0.0000,0.0185,-0.0018,-0.0012,0.0069
0.1640,0.45000,-0.15000,1.05683,0.01507,-0.00625,0.97857,0.99044,-0.02716,-0.10203,0.08878,0.24442,-0.18124,1.12456,-0.0000,0.0000,0.0000,0.0000,0.0182,-0.0018,-0.0012,0.0067
0.1660,0.45000,-0.15000,1.05683,0.01540,-0.00641,0.97783,0.99010,-0.02777,-0.10370,0.09039,0.24491,-0.18040,1.12500,-0.0000,0.0000,0.0000,0.0000,0.0179,-0.0018,-0.0012,0.0064
0.1680,0.45000,-0.15000,1.05683,0.01571,-0.00657,0.97709,0.98977,-0.02837,-0.10531,0.09199,0.24541,-0.17955,1.12542,-0.0000,0.0000,0.0000,0.0000,0.0175,-0.0018,-0.0012,0.0061
0.1700,0.45000,-0.15000,1.05683,0.01600,-0.00674,0.97634,0.98944,-0.02898,-0.10687,0.09358,0.24592,-0.17868,1.12582,-0.0000,0.0000,0.0000,0.0000,0.0172,-0.0018,-0.0012,0.0058
0.1720,0.45000,-0.15000,1.05683,0.01628,-0.00690,0.97559,0.98910,-0.02958,-0.10837,0.09516,0.24643,-0.17780,1.12620,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0018,-0.0012,0.0055
0.1740,0.45000,-0.15000,1.05684,0.01655,-0.00708,0.97482,0.98877,-0.03019,-0.10982,0.09677,0.24694,-0.17691,1.12656,-0.0000,0.0000,0.0000,0.0000,0.0163,-0.0017,-0.0012,0.0053
0.1760,0.45000,-0.15000,1.05684,0.01680,-0.00726,0.97405,0.98844,-0.03080,-0.11121,0.09836,0.24746,-0.17601,1.12689,-0.0000,0.0000,0.0000,0.0000,0.0159,-0.0017,-0.0012,0.0050
0.1780,0.45000,-0.15000,1.05684,0.01703,-0.00744,0.97326,0.98811,-0.03139,-0.11254,0.09992,0.24798,-0.17510,1.12720,-0.0000,0.0000,0.0000,0.0000,0.0154,-0.0017,-0.0012,0.0047
0.1800,0.45000,-0.15000,1.05684,0.01726,-0.00762,0.97245,0.98779,-0.03198,-0.11383,0.10148,0.24851,-0.17417,1.12747,-0.0000,0.0000,0.0000,0.0000,0.0149,-0.0017,-0.0012,0.0044
0.1820,0.45000,-0.15000,1.05684,0.01748,-0.00779,0.97163,0.98747,-0.03254,-0.11508,0.10299,0.24904,-0.17324,1.12771,-0.0000,0.0000,0.0000,0.0000,0.0143,-0.0017,-0.0012,0.0041
0.1840,0.45000,-0.15000,1.05684,0.01768,-0.00797,0.97081,0.98715,-0.03310,-0.11627,0.10447,0.24958,-0.17230,1.12792,-0.0000,0.0000,0.0000,0.0000,0.0138,-0.0016,-0.0012,0.0038
0.1860,0.45000,-0.15000,1.05684,0.01787,-0.00815,0.96998,0.98684,-0.03364,-0.11741,0.10594,0.25013,-0.17135,1.12810,-0.0000,0.0000,0.0000,0.0000,0.0132,-0.0016,-0.0012,0.0036
0.1880,0.45000,-0.15000,1.05684,0.01804,-0.00833,0.96915,0.98654,-0.03419,-0.11850,0.10740,0.25067,-0.17039,1.12825,-0.0000,0.0000,0.0000,0.0000,0.0127,-0.0015,-0.0012,0.0033
0.1900,0.45000,-0.15000,1.05684,0.01821,-0.00852,0.96831,0.98623,-0.03473,-0.11955,0.10885,0.25121,-0.16943,1.12837,-0.0000,0.0000,0.0000,0.0000,0.0121,-0.0015,-0.0012,0.0031
0.1920,0.45000,-0.15000,1.05684,0.01836,-0.00872,0.96746,0.98592,-0.03528,-0.12055,0.11034,0.25174,-0.16846,1.12846,-0.0000,0.0000,0.0000,0.0000,0.0115,-0.0014,-0.0012,0.0030
0.1940,0.45000,-0.15000,1.05684,0.01851,-0.00893,0.96659,0.98562,-0.03585,-0.12152,0.11183,0.25228,-0.16748,1.12851,-0.0000,0.0000,0.0000,0.0000,0.0109,-0.0013,-0.0012,0.0028
0.1960,0.45000,-0.15000,1.05684,0.01866,-0.00914,0.96570,0.98531,-0.03642,-0.12245,0.11333,0.25282,-0.16650,1.12854,-0.0000,0.0000,0.0000,0.0000,0.0104,-0.0013,-0.0012,0.0026
0.1980,0.45000,-0.15000,1.05684,0.01879,-0.00935,0.96481,0.98501,-0.03697,-0.12333,0.11480,0.25336,-0.16551,1.12853,-0.0000,0.0000,0.0000,0.0000,0.0098,-0.0012,-0.0012,0.0025
0.2000,0.45000,-0.15000,1.05684,0.01891,-0.00955,0.96392,0.98471,-0.03749,-0.12419,0.11624,0.25390,-0.16452,1.12848,-0.0000,0.0000,0.0000,0.0000,0.0092,-0.0011,-0.0012,0.0023
0.2020,0.45000,-0.15000,1.05684,0.01903,-0.00974,0.96301,0.98443,-0.03798,-0.12501,0.11761,0.25443,-0.16352,1.12840,-0.0000,0.0000,0.0000,0.0000,0.0087,-0.0010,-0.0012,0.0022
0.2040,0.45000,-0.15000,1.05684,0.01914,-0.00992,0.96211,0.98415,-0.03845,-0.12580,0.11893,0.25496,-0.16252,1.12829,-0.0000,0.0000,0.0000,0.0000,0.0081,-0.0009,-0.0011,0.0021
0.2060,0.45000,-0.15000,1.05684,0.01924,-0.01011,0.96119,0.98387,-0.03890,-0.12656,0.12025,0.25549,-0.16152,1.12815,-0.0000,0.0000,0.0000,0.0000,0.0075,-0.0009,-0.0011,0.0020
0.2080,0.45000,-0.15000,1.05684,0.01933,-0.01029,0.96028,0.98360,-0.03934,-0.12729,0.12154,0.25601,-0.16051,1.12798,-0.0000,0.0000,0.0000,0.0000,0.0070,-0.0008,-0.0011,0.0020
0.2100,0.45000,-0.15000,1.05684,0.01942,-0.01048,0.95935,0.98333,-0.03980,-0.12800,0.12284,0.25653,-0.15950,1.12777,-0.0000,0.0000,0.0000,0.0000,0.0065,-0.0007,-0.0011,0.0019
0.2120,0.45000,-0.15000,1.05684,0.01951,-0.01068,0.95842,0.98306,-0.04026,-0.12868,0.12414,0.25704,-0.15849,1.12754,-0.0000,0.0000,0.0000,0.0000,0.0060,-0.0006,-0.0010,0.0019
0.2140,0.45000,-0.15000,1.05684,0.01959,-0.01087,0.95749,0.98280,-0.04069,-0.12934,0.12541,0.25754,-0.15748,1.12728,-0.0000,0.0000,0.0000,0.0000,0.0056,-0.0005,-0.0010,0.0019
0.2160,0.45000,-0.15000,1.05684,0.01967,-0.01106,0.95656,0.98254,-0.04111,-0.12998,0.12664,0.25803,-0.15647,1.12699,-0.0000,0.0000,0.0000,0.0000,0.0051,-0.0004,-0.0009,0.0019
0.2180,0.45000,-0.15000,1.05684,0.01975,-0.01124,0.95563,0.98229,-0.04148,-0.13061,0.12781,0.25851,-0.15547,1.12668,-0.0000,0.0000,0.0000,0.0000,0.0047,-0.0002,-0.0009,0.0019
0.2200,0.45000,-0.15000,1.05684,0.01982,-0.01142,0.95471,0.98204,-0.04185,-0.13121,0.12895,0.25898,-0.15446,1.12634,-0.0000,0.0000,0.0000,0.0000,0.0043,-0.0001,-0.0008,0.0019
0.2220,0.45000,-0.15000,1.05684,0.01989,-0.01160,0.95380,0.98180,-0.04220,-0.13180,0.13007,0.25944,-0.15346,1.12598,-0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,-0.0007,0.0020
0.2240,0.45000,-0.15000,1.05684,0.01995,-0.01179,0.95288,0.98158,-0.04254,-0.13237,0.13105,0.25988,-0.15246,1.12561,-0.0000,0.0000,0.0000,0.0000,0.0036,0.0002,-0.0007,0.0020
0.2260,0.45000,-0.15000,1.05684,0.02001,-0.01198,0.95195,0.98137,-0.04287,-0.13293,0.13192,0.26031,-0.15146,1.12521,-0.0000,0.0000,0.0000,0.0000,0.0032,0.0004,-0.0006,0.0021
0.2280,0.45000,-0.15000,1.05684,0.02006,-0.01216,0.95102,0.98118,-0.04317,-0.13347,0.13267,0.26073,-0.15048,1.12478,-0.0000,0.0000,0.0000,0.0000,0.0029,0.0006,-0.0004,0.0022
0.2300,0.45000,-0.15000,1.05684,0.02011,-0.01234,0.95010,0.98101,-0.04344,-0.13400,0.13331,0.26114,-0.14951,1.12435,-0.0000,0.0000,0.0000,0.0000,0.0025,0.0008,-0.0003,0.0023
0.2320,0.45000,-0.15000,1.05684,0.02015,-0.01252,0.94918,0.98085,-0.04370,-0.13451,0.13388,0.26153,-0.14855,1.12389,-0.0000,0.0000,0.0000,0.0000,0.0022,0.0010,-0.0002,0.0024
0.2340,0.45000,-0.15000,1.05684,0.02019,-0.01270,0.94826,0.98071,-0.04393,-0.13501,0.13437,0.26190,-0.14760,1.12342,-0.0000,0.0000,0.0000,0.0000,0.0019,0.0012,-0.0000,0.0025
